N,k,steps,lam,metric,marginal_mean,marginal_sd,marginal_n,edlm_mean,edlm_sd,edlm_n,diff_mean,diff_sd,diff_se,diff_n
300,8,4,20.0,max,0.7140720740635171,0.03933058649618443,5,0.7064539837168858,0.018785267701154934,5,0.007618090346631324,0.029887002782957903,0.013365873973283851,5
300,8,4,200.0,valid,365.4,14.117365193264641,5,381.0,6.244997998398398,5,-15.6,18.92881401461803,8.465222974027322,5
300,8,4,200.0,novel,339.6,10.691117808723277,5,357.2,6.906518659932803,5,-17.6,13.501851724856113,6.038211655780211,5
300,8,4,200.0,hits@0.6,52.2,1.9235384061671346,5,64.4,8.988882021697693,5,-12.2,8.927485648266257,3.992492955535426,5
300,8,4,200.0,hits@0.65,15.8,1.0954451150103321,5,19.2,5.263078946776307,5,-3.4,5.9833101206606365,2.6758176320519302,5
300,8,4,200.0,novel_qed_mean,0.5236648308623829,0.002719538368821292,5,0.5273926593574911,0.0050790774331670166,5,-0.003727828495108243,0.006542170222081485,0.002925747467389819,5
300,8,4,200.0,max,0.7242129968815454,0.03353913859960843,5,0.7364985524648773,0.02025741857762071,5,-0.012285555583331975,0.04127228791193464,0.01845752827160574,5
300,8,4,1000.0,valid,370.8,16.31563667161046,5,379.8,5.449770637375485,5,-9.0,20.310096011589902,9.082951062292475,5
300,8,4,1000.0,novel,345.6,14.39791651594077,5,357.4,7.092249290598858,5,-11.8,18.846750383023593,8.42852300228219,5
300,8,4,1000.0,hits@0.6,54.4,3.361547262794322,5,65.2,9.311283477587825,5,-10.8,8.526429498916883,3.8131351929875237,5
300,8,4,1000.0,hits@0.65,18.0,1.5811388300841898,5,20.4,4.560701700396552,5,-2.4,5.319774431308154,2.3790754506740637,5
300,8,4,1000.0,novel_qed_mean,0.5275638047253288,0.0021089214225824453,5,0.5291425922048005,0.004645497403516784,5,-0.0015787874794717326,0.005025907132315087,0.002247653999291513,5
300,8,4,1000.0,max,0.7256077476300512,0.03297319671919884,5,0.7385668590862888,0.018952555178619854,5,-0.012959111456237581,0.0360251373267633,0.016110931192281557,5
1000,1,32,0.0,valid,1463.0,15.937377450509228,5,1458.0,17.60681686165901,5,5.0,32.74904578762563,14.64581851587681,5
1000,1,32,0.0,novel,447.0,16.217274740226856,5,453.4,13.29661611087573,5,-6.4,25.105776227792678,11.227644454648534,5
1000,1,32,0.0,hits@0.6,8.6,3.646916505762094,5,7.0,3.082207001484488,5,1.6,5.9833101206606365,2.6758176320519302,5
1000,1,32,0.0,hits@0.65,0.6,0.8944271909999159,5,0.4,0.8944271909999159,5,0.2,1.4832396974191326,0.6633249580710799,5
1000,1,32,0.0,novel_qed_mean,0.45617600718364054,0.00356261665523842,5,0.4576806816588154,0.002158013558655984,5,-0.001504674475174872,0.004866588282037786,0.0021764044434280814,5
1000,1,32,0.0,max,0.6530813486899809,0.023537189751297576,5,0.6465594650178802,0.0141585805962649,5,0.006521883672100737,0.03597872375967404,0.01609017441406359,5
1000,1,32,20.0,valid,1692.0,13.674794331177344,5,1684.4,13.501851724856113,5,7.6,17.558473737771173,7.852388171760231,5
1000,1,32,20.0,novel,605.8,17.064583206161235,5,580.2,17.28293956478469,5,25.6,31.94213518223226,14.284957122791793,5
1000,1,32,20.0,hits@0.6,22.8,2.949576240750525,5,18.0,4.795831523312719,5,4.8,5.540758070878027,2.477902338672773,5
1000,1,32,20.0,hits@0.65,2.4,2.073644135332772,5,1.6,1.140175425099138,5,0.8,1.4832396974191326,0.6633249580710799,5
1000,1,32,20.0,novel_qed_mean,0.48432656880023545,0.0021689234675099094,5,0.48112906524027166,0.0015956277712745378,5,0.0031975035599637993,0.0017267751018005418,0.0007722373018960261,5
1000,1,32,20.0,max,0.6720891805021493,0.010713034007508573,5,0.6674287669485602,0.020392978586453864,5,0.004660413553589038,0.01750560676421474,0.007828745342432858,5
1000,1,32,200.0,valid,1667.8,13.663820841916802,5,1666.4,11.414902540100814,5,1.4,19.060430215501434,8.524083528450435,5
1000,1,32,200.0,novel,755.6,14.117365193264641,5,739.8,20.141995928904365,5,15.8,26.442390209661458,11.825396399275586,5
1000,1,32,200.0,hits@0.6,72.4,11.104053313993049,5,69.6,5.272570530585627,5,2.8,15.122830422906949,6.763135367564366,5
1000,1,32,200.0,hits@0.65,7.0,2.345207879911715,5,8.8,1.6431676725154984,5,-1.8,2.3874672772626644,1.0677078252031311,5
1000,1,32,200.0,novel_qed_mean,0.510965979164877,0.002952198899555985,5,0.5101108371142874,0.002040469263429784,5,0.0008551420505896301,0.0031991794633775086,0.0014307165504666816,5
1000,1,32,200.0,max,0.6837792673505753,0.010446637607638266,5,0.6894179718647196,0.00542650356601048,5,-0.0056387045141443656,0.005559708452913033,0.002486377207158746,5
1000,1,32,1000.0,valid,1668.0,10.8397416943394,5,1661.8,16.739175606940744,5,6.2,21.844907873461036,9.769339793455849,5
1000,1,32,1000.0,novel,794.2,6.300793600809346,5,784.2,14.53272169966796,5,10.0,15.795568998931314,7.063993204979744,5
1000,1,32,1000.0,hits@0.6,82.0,8.12403840463596,5,81.0,3.391164991562634,5,1.0,8.031189202104505,3.591656999213594,5
1000,1,32,1000.0,hits@0.65,10.8,2.16794833886788,5,11.4,5.319774431308154,5,-0.6,3.361547262794322,1.5033296378372907,5
1000,1,32,1000.0,novel_qed_mean,0.5147503269018339,0.002626779293598275,5,0.5123015375999186,0.0035462058362941925,5,0.0024487893019152773,0.005077884357643001,0.0022708989211145205,5
1000,1,32,1000.0,max,0.6881413664814701,0.009824627644460434,5,0.6956498481996394,0.009079359184059874,5,-0.007508481718169246,0.014150377185804554,0.006328241058944231,5
1000,2,16,0.0,valid,939.2,9.5236547606473,5,927.4,14.741099009232657,5,11.8,21.77613372479146,9.73858305915188,5
1000,2,16,0.0,novel,404.6,19.0473095212946,5,401.2,16.63430190900718,5,3.4,32.30015479839067,14.44506836259351,5
1000,2,16,0.0,hits@0.6,8.2,2.588435821108957,5,9.2,3.271085446759225,5,-1.0,4.847679857416329,2.16794833886788,5
1000,2,16,0.0,hits@0.65,1.8,0.8366600265340756,5,1.2,0.8366600265340756,5,0.6,1.51657508881031,0.6782329983125267,5
1000,2,16,0.0,novel_qed_mean,0.4559153101601441,0.0018934445101075551,5,0.45746234782770784,0.00453756758564583,5,-0.0015470376675637554,0.004892038844637729,0.0021877862810358987,5
1000,2,16,0.0,max,0.6749031002519468,0.013739233936617102,5,0.6596439698115799,0.017557881511102214,5,0.015259130440366909,0.019050863994665785,0.008519805384435176,5
1000,2,16,20.0,valid,1327.0,16.777961735562517,5,1343.4,26.801119379608007,5,-16.4,24.805241381611264,11.093241185514717,5
1000,2,16,20.0,novel,690.6,24.704250646396865,5,692.4,18.609137540466513,5,-1.8,16.783920876839236,7.505997601918081,5
1000,2,16,20.0,hits@0.6,31.0,5.916079783099616,5,34.6,4.159326868617084,5,-3.6,7.334848328356899,3.280243893371345,5
1000,2,16,20.0,hits@0.65,5.0,2.5495097567963922,5,5.2,0.8366600265340756,5,-0.2,1.9235384061671346,0.8602325267042626,5
1000,2,16,20.0,novel_qed_mean,0.4850676881640361,0.002304672520580344,5,0.4839505432390206,0.003110829298751446,5,0.001117144925015512,0.0050323278157300075,0.0022505254162070664,5
1000,2,16,20.0,max,0.6926024552331767,0.012553553344047874,5,0.6858484817210952,0.015203970775476382,5,0.0067539735120814015,0.021508261066182664,0.009618786764359307,5
1000,2,16,200.0,valid,1329.8,8.167006795638168,5,1340.8,27.362382937163936,5,-11.0,31.240998703626616,13.971399357258383,5
1000,2,16,200.0,novel,777.6,26.406438608793877,5,787.4,18.555322686496186,5,-9.8,43.407372645669305,19.412367192076292,5
1000,2,16,200.0,hits@0.6,92.6,5.683308895353129,5,90.2,4.324349662087931,5,2.4,7.334848328356899,3.280243893371345,5
1000,2,16,200.0,hits@0.65,19.0,4.47213595499958,5,15.0,3.391164991562634,5,4.0,5.1478150704935,2.3021728866442674,5
1000,2,16,200.0,novel_qed_mean,0.514781368060323,0.0007763814491770579,5,0.514270200094847,0.0009833931810941045,5,0.0005111679654759893,0.00103855911666755,0.0004644577567041553,5
1000,2,16,200.0,max,0.7033788449060402,0.009557798702276228,5,0.6963099093485183,0.005110920056861942,5,0.007068935557521816,0.0095005436370068,0.0042487722791100585,5
1000,2,16,1000.0,valid,1326.0,10.198039027185569,5,1339.8,20.717142660125695,5,-13.8,25.053941805632103,11.20446339634344,5
1000,2,16,1000.0,novel,805.0,29.857997253667232,5,804.2,17.42699056062176,5,0.8,46.246080915035385,20.681876123794957,5
1000,2,16,1000.0,hits@0.6,97.2,0.8366600265340756,5,96.4,8.203657720797473,5,0.8,8.700574693662482,3.8910152916687433,5
1000,2,16,1000.0,hits@0.65,20.8,3.96232255123179,5,15.6,3.847076812334269,5,5.2,6.685805860178712,2.9899832775452104,5
1000,2,16,1000.0,novel_qed_mean,0.5169924127375535,0.0011955122222758812,5,0.51670441890743,0.0013602194954295333,5,0.00028799383012345636,0.0013472820724220755,0.000602522859760511,5
1000,2,16,1000.0,max,0.7113758031522881,0.0167841043653078,5,0.7010021955537066,0.006461116329824619,5,0.010373607598581525,0.021260568648094814,0.009508015347488161,5
1000,4,8,0.0,valid,390.2,6.1400325732035,5,387.2,14.549914089093447,5,3.0,17.52141546793523,7.835815209663893,5
1000,4,8,0.0,novel,226.6,7.436396977031283,5,227.2,8.613942186943213,5,-0.6,14.25833089811006,6.376519426771944,5
1000,4,8,0.0,hits@0.6,8.0,3.5355339059327378,5,7.0,3.391164991562634,5,1.0,4.527692569068709,2.024845673131659,5
1000,4,8,0.0,hits@0.65,1.0,0.7071067811865476,5,0.8,0.4472135954999579,5,0.2,0.4472135954999579,0.19999999999999998,5
1000,4,8,0.0,novel_qed_mean,0.45790597977708075,0.0069623657910091105,5,0.4602887962108114,0.008623057310691535,5,-0.0023828164337307165,0.011589876943703838,0.005183150539395857,5
1000,4,8,0.0,max,0.663964160825131,0.026844116714865723,5,0.6594119926485115,0.012298716833692144,5,0.004552168176619497,0.015545393483536623,0.006952111313234029,5
1000,4,8,20.0,valid,825.8,7.886697661252142,5,902.4,27.8621607202313,5,-76.6,24.234273250914704,10.83789647487002,5
1000,4,8,20.0,novel,592.8,7.085195833567341,5,662.8,45.12981276274033,5,-70.0,43.85772451917678,19.61377067266771,5
1000,4,8,20.0,hits@0.6,36.4,7.26636084983398,5,41.4,7.469939758793239,5,-5.0,7.516648189186454,3.361547262794322,5
1000,4,8,20.0,hits@0.65,6.2,3.03315017762062,5,6.6,1.51657508881031,5,-0.4,3.361547262794322,1.5033296378372907,5
1000,4,8,20.0,novel_qed_mean,0.48601122617165043,0.0029500676019938504,5,0.4896441915931377,0.0025388311012713373,5,-0.0036329654214872775,0.00444345262206572,0.001987172423547726,5
1000,4,8,20.0,max,0.7016364693325102,0.03341941716630423,5,0.7000985659790481,0.022423582944870037,5,0.0015379033534622,0.04849983441580068,0.021689785330242822,5
1000,4,8,200.0,valid,867.4,12.541929676090518,5,902.8,11.945710527214361,5,-35.4,12.033287165193059,5.381449618829484,5
1000,4,8,200.0,novel,660.4,12.621410380777577,5,693.4,15.17563837207516,5,-33.0,18.05547008526779,8.07465169527454,5
1000,4,8,200.0,hits@0.6,102.2,5.403702434442518,5,111.2,12.872451204024818,5,-9.0,9.924716620639604,4.438468204234429,5
1000,4,8,200.0,hits@0.65,26.0,2.8284271247461903,5,25.6,3.5071355833500366,5,0.4,2.5099800796022267,1.1224972160321824,5
1000,4,8,200.0,novel_qed_mean,0.5210150362549142,0.0020803122114970173,5,0.5242710568990642,0.003618148902425935,5,-0.0032560206441499817,0.0036842327900295387,0.0016476389926879515,5
1000,4,8,200.0,max,0.7335243046914757,0.028448992360075954,5,0.719137326013016,0.0076347938481599745,5,0.014386978678459617,0.03450941673016719,0.015433080334504471,5
1000,4,8,1000.0,valid,874.0,8.306623862918075,5,909.2,16.976454282328802,5,-35.2,20.33961651555899,9.096153033013461,5
1000,4,8,1000.0,novel,676.0,10.8397416943394,5,700.4,17.643695757975426,5,-24.4,18.24280680158621,8.158431221748456,5
1000,4,8,1000.0,hits@0.6,105.0,6.48074069840786,5,115.2,10.329569206893384,5,-10.2,8.46758525200662,3.7868192457522976,5
1000,4,8,1000.0,hits@0.65,26.2,3.96232255123179,5,30.6,2.6076809620810595,5,-4.4,5.128352561983234,2.2934689882359427,5
1000,4,8,1000.0,novel_qed_mean,0.5229525277274565,0.001954293768998672,5,0.5261271044497225,0.0029801535611463604,5,-0.003174576722266065,0.002735992589490943,0.001223573083207485,5
1000,4,8,1000.0,max,0.7434587847795449,0.02818776488479094,5,0.7216183463400926,0.005967700830249356,5,0.021840438439452204,0.03140298653634616,0.014043842518356137,5
1000,8,4,0.0,valid,69.2,7.694153624668538,5,76.4,8.080841540334768,5,-7.2,6.534523701081817,2.9223278392404914,5
1000,8,4,0.0,novel,51.6,7.503332592921628,5,59.4,8.677557259966655,5,-7.8,9.364827814754525,4.1880783182743855,5
1000,8,4,0.0,hits@0.6,1.6,0.5477225575051661,5,2.4,2.073644135332772,5,-0.8,2.04939015319192,0.916515138991168,5
1000,8,4,0.0,hits@0.65,0.0,0.0,5,0.4,0.5477225575051661,5,-0.4,0.5477225575051661,0.24494897427831777,5
1000,8,4,0.0,novel_qed_mean,0.45914324933971123,0.017029856662970445,5,0.47327848428424907,0.007960215081253235,5,-0.014135234944537844,0.013364689671991515,0.005976870920952479,5
1000,8,4,0.0,max,0.6222950138327183,0.01823023738241288,5,0.6414332513475276,0.04879125836590419,5,-0.019138237514809253,0.047382000734331034,0.021189874910381826,5
1000,8,4,20.0,valid,422.6,7.956129712366434,5,528.0,15.083103128998356,5,-105.4,16.2265215003093,7.2567210226106935,5
1000,8,4,20.0,novel,384.0,8.276472678623424,5,491.6,18.84940317357555,5,-107.6,21.066561181170506,9.421252570651102,5
1000,8,4,20.0,hits@0.6,37.6,3.5071355833500366,5,56.6,6.58027355054484,5,-19.0,7.314369419163897,3.271085446759225,5
1000,8,4,20.0,hits@0.65,11.0,3.391164991562634,5,14.4,2.4083189157584592,5,-3.4,3.0495901363953815,1.3638181696985856,5
1000,8,4,20.0,novel_qed_mean,0.5010833693670255,0.00451959356605007,5,0.508727746593186,0.004369472582452349,5,-0.007644377226160426,0.0036474383217140072,0.0016311840062180533,5
1000,8,4,20.0,max,0.7196592095210214,0.02428123814836932,5,0.7420401056308816,0.03583530431153687,5,-0.022380896109860292,0.017079775287273766,0.007638307716553027,5
1000,8,4,200.0,valid,526.8,18.294808006644946,5,552.8,14.411800720243116,5,-26.0,14.849242404917497,6.640783086353596,5
1000,8,4,200.0,novel,497.8,18.047160441465575,5,525.0,9.354143466934854,5,-27.2,14.822280526288793,6.6287253676706195,5
1000,8,4,200.0,hits@0.6,118.0,3.7416573867739413,5,137.4,8.324662155306964,5,-19.4,8.080841540334768,3.61386219991853,5
1000,8,4,200.0,hits@0.65,40.6,4.560701700396552,5,49.6,4.09878030638384,5,-9.0,7.106335201775948,3.1780497164141406,5
1000,8,4,200.0,novel_qed_mean,0.541737604375981,0.0021934652170078335,5,0.5486396213021106,0.002798042005876948,5,-0.006902016926129617,0.004484123968706529,0.0020053612027127873,5
1000,8,4,200.0,max,0.7498360286013528,0.020741494169187656,5,0.7515473076476696,0.027047841644966632,5,-0.0017112790463168714,0.03053208534231581,0.013654363664048617,5
1000,8,4,1000.0,valid,541.4,21.755459085020476,5,553.0,18.614510468986285,5,-11.6,21.93855054464629,9.811218069128827,5
1000,8,4,1000.0,novel,513.8,22.01590334281108,5,525.8,13.590437814875575,5,-12.0,21.587033144922902,9.654014708917735,5
1000,8,4,1000.0,hits@0.6,125.0,5.830951894845301,5,142.0,8.276472678623424,5,-17.0,8.336666000266533,3.7282703764614493,5
1000,8,4,1000.0,hits@0.65,41.8,7.362064927722384,5,52.6,6.06630035524124,5,-10.8,10.940749517286282,4.892851929090027,5
1000,8,4,1000.0,novel_qed_mean,0.5438437042481817,0.0030554695824381623,5,0.5501357977862713,0.002692923542406738,5,-0.006292093538089549,0.005521830560634195,0.0024694376987627665,5
1000,8,4,1000.0,max,0.7427183214772699,0.016923675609606986,5,0.7513010196612013,0.026715607315760444,5,-0.008582698183931425,0.03433305444346639,0.01535420872215841,5
