k,N,lam,mode,seed,n_valid,n_uniq,n_small,n_truenovel,ha_mean,uniq_hits0.6,small_hits0.6,truenovel_hits0.6,uniq_hits0.65,small_hits0.65,truenovel_hits0.65
1,10,0.0,edlm,5,1475,1352,1232,312,8.548816568047338,25,19,6,1,0,1
1,10,0.0,marginal,1,1443,1319,1205,306,8.586050037907505,37,29,10,2,2,0
1,10,0.0,marginal,2,1489,1379,1268,320,8.592458303118201,34,27,9,3,2,1
1,10,0.0,marginal,3,1489,1359,1219,345,8.624724061810154,27,20,9,1,0,1
1,10,0.0,marginal,4,1452,1318,1201,312,8.628224582701062,23,17,7,1,1,0
1,10,0.0,marginal,5,1442,1328,1208,320,8.599397590361447,15,13,3,0,0,0
1,10,1000.0,edlm,1,1554,1378,1232,334,8.786647314949201,83,70,17,10,5,6
1,10,1000.0,edlm,2,1534,1367,1220,358,8.766642282370153,73,59,19,7,5,2
1,10,1000.0,edlm,3,1578,1407,1253,370,8.805970149253731,86,78,13,10,8,3
1,10,1000.0,edlm,4,1566,1411,1258,363,8.771793054571226,82,68,16,6,5,1
1,10,1000.0,edlm,5,1580,1410,1234,374,8.779432624113475,84,64,22,8,4,4
1,10,1000.0,marginal,1,1570,1385,1239,363,8.752346570397112,79,69,15,10,8,2
1,10,1000.0,marginal,2,1569,1398,1260,344,8.79041487839771,93,86,11,9,9,1
1,10,1000.0,marginal,3,1589,1406,1218,406,8.84068278805121,92,75,20,8,5,3
1,10,1000.0,marginal,4,1540,1358,1194,382,8.810014727540501,73,54,20,8,5,3
1,10,1000.0,marginal,5,1540,1357,1198,349,8.837877671333825,77,67,14,6,4,2
1,10,200.0,edlm,1,1555,1380,1235,333,8.778985507246377,78,65,17,10,5,6
1,10,200.0,edlm,2,1534,1371,1223,354,8.768052516411379,70,57,18,5,3,2
1,10,200.0,edlm,3,1581,1413,1259,366,8.803255484784147,87,79,12,9,8,2
1,10,200.0,edlm,4,1567,1411,1258,358,8.768249468462084,81,68,14,7,6,1
1,10,200.0,edlm,5,1585,1410,1232,372,8.782978723404256,84,63,23,9,4,5
1,10,200.0,marginal,1,1568,1385,1242,365,8.749458483754513,77,67,15,7,5,2
1,10,200.0,marginal,2,1568,1407,1271,340,8.773987206823028,92,86,10,6,6,1
1,10,200.0,marginal,3,1592,1413,1224,406,8.832979476291579,91,73,19,7,4,3
1,10,200.0,marginal,4,1539,1356,1191,381,8.812684365781712,71,52,20,7,5,2
1,10,200.0,marginal,5,1539,1361,1200,347,8.83688464364438,77,65,16,6,4,2
1,10,20.0,edlm,1,1558,1405,1264,319,8.716014234875445,44,37,9,4,2,2
1,10,20.0,edlm,2,1536,1388,1241,337,8.710374639769453,44,34,11,3,3,0
1,10,20.0,edlm,3,1582,1418,1267,331,8.77574047954866,62,55,10,3,3,0
1,10,20.0,edlm,4,1565,1420,1269,351,8.733098591549295,53,42,12,4,3,1
1,10,20.0,edlm,5,1582,1420,1244,353,8.740140845070423,55,38,19,3,0,3
1,10,20.0,marginal,1,1565,1404,1259,333,8.694444444444445,48,38,12,6,5,1
1,10,20.0,marginal,2,1574,1429,1295,317,8.717984604618614,49,46,4,5,5,0
1,10,20.0,marginal,3,1595,1430,1245,391,8.780419580419581,51,36,20,2,1,1
1,10,20.0,marginal,4,1541,1371,1215,360,8.74398249452954,42,29,14,2,1,1
1,10,20.0,marginal,5,1545,1387,1229,341,8.767844268204758,55,44,13,1,0,1
1,300,0.0,edlm,1,1449,1327,1200,339,8.620949510173324,26,18,8,0,0,0
1,300,0.0,edlm,2,1442,1309,1197,313,8.592818945760122,16,12,6,0,0,0
1,300,0.0,edlm,3,1425,1287,1183,284,8.578865578865578,22,17,6,1,1,0
1,300,0.0,edlm,4,1463,1331,1194,325,8.615326821938392,24,21,3,1,1,0
1,300,0.0,edlm,5,1485,1363,1239,330,8.625091709464417,41,30,12,3,2,1
1,300,0.0,marginal,1,1457,1345,1231,310,8.59553903345725,31,21,11,1,0,1
1,300,0.0,marginal,2,1442,1342,1219,315,8.623695976154993,23,15,8,2,1,1
1,300,0.0,marginal,3,1476,1369,1240,319,8.56391526661797,27,19,8,3,2,1
1,300,0.0,marginal,4,1452,1353,1240,330,8.588322246858832,26,23,4,4,4,0
1,300,0.0,marginal,5,1479,1345,1224,293,8.561338289962825,25,19,7,1,1,0
1,300,1000.0,edlm,1,1641,1414,1144,548,8.987270155586987,153,104,55,19,13,7
1,300,1000.0,edlm,2,1632,1416,1183,535,8.92584745762712,130,97,42,20,17,6
1,300,1000.0,edlm,3,1609,1373,1131,536,8.959941733430444,124,95,40,13,8,5
1,300,1000.0,edlm,4,1645,1415,1151,556,8.970318021201413,138,109,43,15,10,6
1,300,1000.0,edlm,5,1655,1436,1186,547,8.988857938718663,152,116,44,21,15,7
1,300,1000.0,marginal,1,1636,1423,1187,516,8.958538299367534,145,112,43,20,13,8
1,300,1000.0,marginal,2,1647,1442,1173,539,8.990984743411929,157,111,56,18,15,6
1,300,1000.0,marginal,3,1658,1455,1180,543,8.972508591065292,161,119,52,22,15,9
1,300,1000.0,marginal,4,1614,1429,1179,539,8.958012596221133,127,92,47,20,14,8
1,300,1000.0,marginal,5,1662,1437,1182,540,8.974251913709116,148,108,51,26,20,9
1,300,200.0,edlm,1,1649,1444,1171,554,8.977839335180056,152,106,54,16,11,5
1,300,200.0,edlm,2,1632,1417,1182,508,8.951305575158786,136,102,39,12,11,3
1,300,200.0,edlm,3,1612,1397,1160,524,8.94774516821761,136,102,44,14,9,6
1,300,200.0,edlm,4,1643,1426,1166,533,8.951612903225806,138,106,47,11,6,5
1,300,200.0,edlm,5,1656,1454,1205,534,8.977303988995873,161,125,44,24,15,10
1,300,200.0,marginal,1,1644,1432,1197,507,8.94832402234637,143,105,46,22,14,11
1,300,200.0,marginal,2,1649,1461,1195,521,8.963039014373717,163,124,48,16,13,6
1,300,200.0,marginal,3,1659,1455,1185,522,8.944329896907217,145,104,49,18,10,8
1,300,200.0,marginal,4,1624,1435,1184,509,8.9602787456446,128,94,43,15,11,7
1,300,200.0,marginal,5,1659,1435,1189,511,8.961672473867596,146,103,52,21,14,9
1,300,20.0,edlm,1,1664,1496,1267,452,8.848262032085561,78,57,21,7,3,4
1,300,20.0,edlm,2,1637,1453,1258,407,8.794218857536132,55,44,13,5,4,1
1,300,20.0,edlm,3,1630,1440,1247,384,8.853472222222223,63,52,12,2,1,1
1,300,20.0,edlm,4,1657,1479,1258,415,8.837052062204192,62,46,17,5,2,3
1,300,20.0,edlm,5,1677,1506,1293,432,8.837317397078353,69,52,18,5,1,4
1,300,20.0,marginal,1,1659,1487,1285,383,8.854068594485542,86,68,19,11,7,4
1,300,20.0,marginal,2,1656,1501,1298,417,8.829447035309794,55,46,12,5,4,1
1,300,20.0,marginal,3,1668,1510,1288,431,8.80794701986755,66,50,18,7,7,0
1,300,20.0,marginal,4,1627,1483,1287,423,8.822656776803775,58,48,15,4,3,2
1,300,20.0,marginal,5,1664,1480,1264,408,8.819594594594594,65,50,19,5,1,4
1,30,0.0,edlm,1,1463,1324,1211,290,8.589123867069487,31,24,9,2,1,1
1,30,0.0,edlm,2,1457,1347,1237,307,8.564959168522643,24,19,7,3,1,2
1,30,0.0,edlm,3,1450,1325,1204,305,8.590188679245284,21,18,3,2,2,0
1,30,0.0,edlm,4,1478,1339,1213,344,8.59596713965646,30,27,4,2,2,0
1,30,0.0,edlm,5,1427,1326,1206,306,8.609351432880844,24,19,6,3,2,1
1,30,0.0,marginal,1,1492,1369,1250,304,8.56391526661797,33,29,5,1,1,0
1,30,0.0,marginal,2,1444,1333,1220,315,8.573893473368342,33,24,11,1,0,1
1,30,0.0,marginal,3,1496,1375,1259,332,8.606545454545454,21,15,6,1,0,1
1,30,0.0,marginal,4,1477,1368,1250,327,8.644736842105264,28,20,8,1,0,1
1,30,0.0,marginal,5,1467,1359,1224,348,8.614422369389256,17,13,4,2,1,1
1,30,1000.0,edlm,1,1588,1373,1209,381,8.833940276766205,133,106,32,19,12,8
1,30,1000.0,edlm,2,1565,1374,1204,394,8.85589519650655,114,94,27,13,8,5
1,30,1000.0,edlm,3,1581,1395,1220,393,8.857347670250896,105,92,17,7,7,2
1,30,1000.0,edlm,4,1592,1376,1182,421,8.869912790697674,102,87,20,13,12,3
1,30,1000.0,edlm,5,1567,1382,1195,403,8.871924746743849,111,86,33,18,14,6
1,30,1000.0,marginal,1,1590,1369,1208,391,8.862673484295106,118,100,24,12,10,4
1,30,1000.0,marginal,2,1575,1377,1212,387,8.805374001452433,99,81,24,7,5,2
1,30,1000.0,marginal,3,1605,1420,1235,439,8.851408450704225,120,100,27,7,6,1
1,30,1000.0,marginal,4,1609,1424,1248,411,8.878511235955056,117,93,36,15,12,6
1,30,1000.0,marginal,5,1570,1388,1201,413,8.889769452449567,111,96,19,6,4,2
1,30,200.0,edlm,1,1591,1383,1218,369,8.836587129428779,128,100,31,17,10,8
1,30,200.0,edlm,2,1565,1376,1204,390,8.843023255813954,103,84,25,10,5,5
1,30,200.0,edlm,3,1582,1397,1222,397,8.849677881173944,99,86,16,5,5,1
1,30,200.0,edlm,4,1592,1379,1185,416,8.872371283538797,104,88,21,10,9,3
1,30,200.0,edlm,5,1563,1379,1196,391,8.873821609862219,107,84,31,17,13,5
1,30,200.0,marginal,1,1594,1378,1216,390,8.863570391872278,111,95,18,12,10,3
1,30,200.0,marginal,2,1578,1386,1221,385,8.805194805194805,100,80,28,7,4,3
1,30,200.0,marginal,3,1605,1423,1237,429,8.843991567111736,112,92,23,9,7,2
1,30,200.0,marginal,4,1611,1437,1260,408,8.855949895615867,116,91,34,14,11,5
1,30,200.0,marginal,5,1573,1399,1209,400,8.87205146533238,106,89,21,7,4,3
1,30,20.0,edlm,1,1592,1415,1253,336,8.758303886925795,74,56,19,9,3,6
1,30,20.0,edlm,2,1576,1420,1252,357,8.73943661971831,50,39,16,4,1,3
1,30,20.0,edlm,3,1590,1434,1262,359,8.761506276150628,62,53,10,5,5,0
1,30,20.0,edlm,4,1600,1419,1234,382,8.786469344608879,51,43,9,7,6,1
1,30,20.0,edlm,5,1574,1421,1242,351,8.790288529204785,63,51,14,9,7,2
1,30,20.0,marginal,1,1601,1419,1256,352,8.761099365750528,56,50,8,8,7,2
1,30,20.0,marginal,2,1580,1424,1260,353,8.742977528089888,51,43,11,1,1,0
1,30,20.0,marginal,3,1616,1452,1282,365,8.788567493112948,46,38,9,3,2,1
1,30,20.0,marginal,4,1621,1455,1286,378,8.805498281786942,63,46,19,6,4,2
1,30,20.0,marginal,5,1566,1424,1242,347,8.787921348314606,51,41,13,3,3,0
2,1000,0.0,edlm,1,935,825,686,298,8.407272727272728,22,14,9,2,0,2
2,1000,0.0,edlm,2,948,796,661,305,8.380653266331658,11,6,5,1,0,1
2,1000,0.0,edlm,3,914,782,662,279,8.40537084398977,22,11,11,2,0,2
2,1000,0.0,edlm,4,927,795,657,273,8.435220125786163,15,8,7,2,1,1
2,1000,0.0,edlm,5,913,788,647,301,8.399746192893401,14,11,4,1,1,0
2,1000,0.0,marginal,1,943,807,677,294,8.451053283767038,12,8,4,2,0,2
2,1000,0.0,marginal,2,924,809,671,290,8.396786155747836,22,16,6,3,2,1
2,1000,0.0,marginal,3,946,813,682,292,8.38130381303813,21,14,7,2,1,1
2,1000,0.0,marginal,4,947,831,690,321,8.356197352587245,14,7,7,1,0,1
2,1000,0.0,marginal,5,936,803,692,287,8.41095890410959,21,12,11,3,0,3
2,1000,1000.0,edlm,1,1346,1139,722,657,9.036874451273047,133,60,80,20,12,9
2,1000,1000.0,edlm,2,1336,1102,744,625,8.94464609800363,141,67,80,25,10,15
2,1000,1000.0,edlm,3,1344,1134,749,679,9.009700176366843,125,52,83,18,2,16
2,1000,1000.0,edlm,4,1365,1144,743,651,9.008741258741258,134,50,93,20,4,17
2,1000,1000.0,edlm,5,1308,1087,695,650,9.01931922723091,146,73,89,26,8,19
2,1000,1000.0,marginal,1,1323,1107,735,625,8.997289972899729,145,71,87,30,11,20
2,1000,1000.0,marginal,2,1344,1153,734,684,9.0,140,63,89,28,15,16
2,1000,1000.0,marginal,3,1321,1102,702,650,8.968239564428313,127,49,89,28,5,24
2,1000,1000.0,marginal,4,1319,1108,715,659,8.978339350180505,144,63,86,26,5,21
2,1000,1000.0,marginal,5,1323,1109,752,625,8.926961226330027,144,61,87,23,7,17
2,1000,200.0,edlm,1,1359,1156,750,647,9.008650519031141,136,61,82,20,11,9
2,1000,200.0,edlm,2,1340,1109,760,611,8.919747520288547,133,62,78,21,5,16
2,1000,200.0,edlm,3,1346,1141,783,633,8.956178790534619,125,55,81,22,4,19
2,1000,200.0,edlm,4,1364,1150,772,621,8.975652173913044,120,49,76,18,5,14
2,1000,200.0,edlm,5,1295,1089,709,628,8.968778696051423,148,75,85,22,8,15
2,1000,200.0,marginal,1,1326,1120,760,605,8.935714285714285,128,64,73,23,9,16
2,1000,200.0,marginal,2,1341,1161,748,661,8.987080103359173,151,71,91,30,11,19
2,1000,200.0,marginal,3,1333,1117,706,647,8.970456580125335,131,57,83,24,5,20
2,1000,200.0,marginal,4,1319,1116,720,639,8.986559139784946,151,72,84,29,5,24
2,1000,200.0,marginal,5,1330,1116,759,598,8.970430107526882,154,75,85,17,7,11
2,1000,20.0,edlm,1,1333,1152,826,517,8.792534722222221,59,20,39,7,1,6
2,1000,20.0,edlm,2,1351,1143,842,539,8.725284339457568,44,17,28,8,3,5
2,1000,20.0,edlm,3,1353,1159,858,540,8.76100086281277,51,23,28,5,0,5
2,1000,20.0,edlm,4,1376,1179,841,557,8.843935538592028,51,26,27,8,2,6
2,1000,20.0,edlm,5,1304,1118,796,543,8.79695885509839,60,32,31,8,4,4
2,1000,20.0,marginal,1,1315,1115,795,521,8.82152466367713,51,23,29,7,3,5
2,1000,20.0,marginal,2,1307,1146,815,550,8.722513089005236,57,30,27,4,2,2
2,1000,20.0,marginal,3,1344,1139,803,534,8.771729587357331,53,30,26,7,2,5
2,1000,20.0,marginal,4,1344,1158,803,593,8.824697754749568,62,31,35,8,0,8
2,1000,20.0,marginal,5,1325,1129,834,528,8.723649247121346,44,30,16,4,2,2
2,100,0.0,edlm,1,911,771,643,267,8.341115434500649,11,6,5,1,0,1
2,100,0.0,edlm,2,945,812,688,293,8.298029556650246,16,10,7,1,1,0
2,100,0.0,edlm,3,890,754,618,267,8.461538461538462,22,10,12,1,0,1
2,100,0.0,edlm,4,957,819,669,287,8.427350427350428,16,13,4,0,0,0
2,100,0.0,edlm,5,934,807,689,269,8.306071871127633,16,7,10,3,1,3
2,100,0.0,marginal,1,938,822,689,312,8.397810218978103,13,9,4,0,0,0
2,100,0.0,marginal,2,924,791,659,287,8.383059418457648,16,11,7,2,1,2
2,100,0.0,marginal,3,914,787,661,273,8.387547649301144,16,8,8,3,0,3
2,100,0.0,marginal,4,907,791,648,299,8.415929203539823,15,8,8,1,0,1
2,100,0.0,marginal,5,902,790,672,266,8.40379746835443,16,10,6,2,1,1
2,100,1000.0,edlm,1,1189,980,707,498,8.788775510204081,93,53,45,10,5,5
2,100,1000.0,edlm,2,1239,1016,765,490,8.770669291338583,82,56,30,15,8,9
2,100,1000.0,edlm,3,1176,970,715,483,8.780412371134021,87,51,42,10,5,6
2,100,1000.0,edlm,4,1228,1023,743,516,8.814271749755621,99,59,42,9,5,4
2,100,1000.0,edlm,5,1217,1006,740,491,8.784294234592446,90,52,42,17,8,10
2,100,1000.0,marginal,1,1198,1005,729,497,8.82587064676617,80,44,40,12,6,7
2,100,1000.0,marginal,2,1209,994,713,485,8.86317907444668,94,55,45,12,5,8
2,100,1000.0,marginal,3,1244,1045,753,522,8.875598086124402,97,56,43,15,7,8
2,100,1000.0,marginal,4,1192,1014,728,513,8.824457593688363,95,51,48,7,3,4
2,100,1000.0,marginal,5,1209,1028,761,502,8.825875486381323,93,57,44,14,6,8
2,100,200.0,edlm,1,1185,983,720,480,8.756866734486266,92,54,45,8,4,4
2,100,200.0,edlm,2,1228,1018,773,473,8.7524557956778,83,57,29,11,5,7
2,100,200.0,edlm,3,1174,970,717,471,8.782474226804124,91,53,44,11,6,5
2,100,200.0,edlm,4,1227,1026,750,502,8.807017543859649,100,59,44,6,2,4
2,100,200.0,edlm,5,1217,1010,742,483,8.780198019801981,87,52,37,16,8,8
2,100,200.0,marginal,1,1198,1012,740,493,8.82312252964427,94,49,48,12,4,8
2,100,200.0,marginal,2,1205,1006,723,486,8.826043737574553,96,59,41,10,3,7
2,100,200.0,marginal,3,1242,1049,758,519,8.856053384175405,97,54,46,15,6,9
2,100,200.0,marginal,4,1183,1012,732,506,8.799407114624506,91,48,47,5,1,4
2,100,200.0,marginal,5,1204,1024,767,497,8.81640625,90,56,41,11,6,5
2,100,20.0,edlm,1,1203,1024,767,452,8.650390625,45,24,24,3,0,3
2,100,20.0,edlm,2,1234,1054,814,455,8.60436432637571,35,15,21,6,0,6
2,100,20.0,edlm,3,1184,995,772,456,8.6643216080402,38,25,16,3,1,2
2,100,20.0,edlm,4,1248,1068,805,463,8.656367041198502,43,24,19,2,1,1
2,100,20.0,edlm,5,1221,1039,784,444,8.66410009624639,40,21,21,5,1,4
2,100,20.0,marginal,1,1196,1031,791,460,8.685741998060136,53,31,23,2,1,1
2,100,20.0,marginal,2,1183,996,733,446,8.72289156626506,38,20,18,3,0,3
2,100,20.0,marginal,3,1235,1056,794,478,8.681818181818182,50,27,25,8,2,6
2,100,20.0,marginal,4,1187,1014,753,466,8.729783037475345,39,19,23,1,0,1
2,100,20.0,marginal,5,1229,1065,828,465,8.664788732394365,38,21,17,6,2,4
2,10,0.0,edlm,1,947,819,690,308,8.363858363858364,19,9,11,3,0,3
2,10,0.0,edlm,2,925,810,692,274,8.423456790123456,19,12,7,2,0,2
2,10,0.0,edlm,3,981,848,726,286,8.33254716981132,24,18,8,2,1,1
2,10,0.0,edlm,4,958,831,709,291,8.379061371841155,23,18,7,2,1,1
2,10,0.0,edlm,5,925,808,674,277,8.357673267326733,11,6,5,1,0,1
2,10,0.0,marginal,1,907,776,649,278,8.364690721649485,14,9,5,1,1,0
2,10,0.0,marginal,2,933,819,692,294,8.4004884004884,15,11,4,0,0,0
2,10,0.0,marginal,3,935,820,677,286,8.297560975609755,23,16,8,0,0,0
2,10,0.0,marginal,4,953,820,692,291,8.37439024390244,22,11,11,0,0,0
2,10,0.0,marginal,5,946,813,659,299,8.509225092250922,23,16,7,4,2,2
2,10,1000.0,edlm,1,1114,919,730,370,8.698585418933623,65,44,23,6,3,3
2,10,1000.0,edlm,2,1097,933,756,363,8.681672025723472,53,37,21,3,1,2
2,10,1000.0,edlm,3,1144,947,781,351,8.608236536430834,47,31,18,7,4,3
2,10,1000.0,edlm,4,1119,956,774,371,8.658995815899582,48,36,15,7,6,1
2,10,1000.0,edlm,5,1090,932,730,351,8.624463519313304,55,30,26,10,3,7
2,10,1000.0,marginal,1,1099,918,723,382,8.630718954248366,48,27,22,3,2,1
2,10,1000.0,marginal,2,1095,925,746,384,8.632432432432433,40,27,15,6,5,1
2,10,1000.0,marginal,3,1115,945,731,399,8.646560846560847,51,31,22,6,0,6
2,10,1000.0,marginal,4,1123,946,746,395,8.633192389006343,49,25,26,8,2,6
2,10,1000.0,marginal,5,1103,935,729,371,8.684491978609625,48,33,15,7,4,3
2,10,200.0,edlm,1,1113,922,734,371,8.681127982646421,64,43,23,5,2,3
2,10,200.0,edlm,2,1093,938,764,359,8.65138592750533,49,34,19,3,1,2
2,10,200.0,edlm,3,1144,943,777,348,8.615058324496289,42,28,15,6,3,3
2,10,200.0,edlm,4,1122,955,774,372,8.665968586387434,47,35,15,9,6,3
2,10,200.0,edlm,5,1097,944,745,348,8.591101694915254,50,27,24,10,3,7
2,10,200.0,marginal,1,1098,917,720,377,8.632497273718649,48,28,21,4,3,1
2,10,200.0,marginal,2,1096,935,758,383,8.602139037433155,40,27,14,5,4,1
2,10,200.0,marginal,3,1113,944,729,402,8.64406779661017,49,29,23,5,0,5
2,10,200.0,marginal,4,1120,948,748,396,8.619198312236287,48,24,26,8,2,6
2,10,200.0,marginal,5,1103,933,726,376,8.693461950696678,48,32,16,6,3,3
2,10,20.0,edlm,1,1111,930,745,363,8.608602150537635,30,15,16,3,0,3
2,10,20.0,edlm,2,1089,935,769,331,8.603208556149733,25,16,10,1,0,1
2,10,20.0,edlm,3,1145,945,784,330,8.548148148148147,28,19,10,4,2,2
2,10,20.0,edlm,4,1120,960,782,369,8.604166666666666,24,16,12,4,2,2
2,10,20.0,edlm,5,1096,942,750,348,8.524416135881104,31,16,15,6,1,5
2,10,20.0,marginal,1,1085,919,732,369,8.554951033732317,27,17,10,1,0,1
2,10,20.0,marginal,2,1089,938,774,366,8.53091684434968,24,18,8,1,1,1
2,10,20.0,marginal,3,1112,962,759,382,8.55093555093555,35,17,19,3,0,3
2,10,20.0,marginal,4,1122,952,756,383,8.577731092436975,33,12,21,1,0,1
2,10,20.0,marginal,5,1106,939,740,374,8.602768903088393,35,23,15,5,2,4
2,300,0.0,edlm,1,927,804,679,294,8.359452736318408,15,14,2,0,0,0
2,300,0.0,edlm,2,899,773,650,262,8.491591203104786,15,12,4,1,0,1
2,300,0.0,edlm,3,925,808,680,279,8.426980198019802,20,14,6,2,0,2
2,300,0.0,edlm,4,949,806,685,288,8.409429280397022,11,7,4,2,1,1
2,300,0.0,edlm,5,944,820,676,291,8.452439024390245,28,9,20,1,0,1
2,300,0.0,marginal,1,950,811,670,307,8.416769420468558,26,20,7,1,0,1
2,300,0.0,marginal,2,914,806,674,304,8.483870967741936,15,11,6,0,0,0
2,300,0.0,marginal,3,927,791,669,270,8.388116308470291,17,9,8,4,0,4
2,300,0.0,marginal,4,934,805,653,277,8.423602484472049,19,8,11,4,1,3
2,300,0.0,marginal,5,903,794,674,270,8.395465994962217,17,13,5,1,1,0
2,300,1000.0,edlm,1,1251,1047,732,555,8.911174785100286,116,58,64,25,10,15
2,300,1000.0,edlm,2,1277,1077,743,592,8.91736304549675,102,59,51,17,11,8
2,300,1000.0,edlm,3,1246,1066,741,563,8.920262664165103,129,65,73,25,11,16
2,300,1000.0,edlm,4,1301,1085,785,543,8.827649769585253,103,57,54,24,8,17
2,300,1000.0,edlm,5,1271,1066,760,550,8.861163227016885,112,57,63,23,7,19
2,300,1000.0,marginal,1,1285,1071,743,555,8.911297852474323,119,70,57,26,14,13
2,300,1000.0,marginal,2,1215,1031,705,547,8.94568380213385,128,64,69,14,4,11
2,300,1000.0,marginal,3,1277,1064,735,575,8.907894736842104,107,56,58,22,8,15
2,300,1000.0,marginal,4,1264,1059,734,562,8.949952785646836,115,61,63,23,10,13
2,300,1000.0,marginal,5,1242,1057,749,556,8.809839167455062,102,53,54,12,5,8
2,300,200.0,edlm,1,1271,1071,752,543,8.912231559290383,117,58,64,21,7,14
2,300,200.0,edlm,2,1270,1077,745,573,8.896007428040853,101,57,49,17,10,7
2,300,200.0,edlm,3,1227,1047,740,537,8.907354345749761,129,66,70,23,10,15
2,300,200.0,edlm,4,1303,1079,771,533,8.865616311399444,102,52,54,21,4,17
2,300,200.0,edlm,5,1266,1064,759,529,8.846804511278195,112,55,63,20,5,15
2,300,200.0,marginal,1,1280,1075,749,544,8.893953488372093,120,73,57,22,11,12
2,300,200.0,marginal,2,1213,1034,712,550,8.945841392649903,125,61,69,14,2,12
2,300,200.0,marginal,3,1270,1056,729,562,8.913825757575758,100,50,55,19,7,13
2,300,200.0,marginal,4,1246,1056,736,535,8.929924242424242,112,55,62,16,8,8
2,300,200.0,marginal,5,1237,1046,740,529,8.833652007648183,101,57,47,15,10,5
2,300,20.0,edlm,1,1293,1111,818,490,8.707470747074707,45,19,26,5,0,5
2,300,20.0,edlm,2,1269,1096,829,507,8.760948905109489,45,32,14,6,2,4
2,300,20.0,edlm,3,1233,1065,816,453,8.749295774647887,60,42,19,5,3,2
2,300,20.0,edlm,4,1314,1109,839,473,8.72137060414788,46,32,17,5,1,4
2,300,20.0,edlm,5,1272,1092,829,469,8.699633699633699,53,24,30,4,0,4
2,300,20.0,marginal,1,1280,1092,810,489,8.760989010989011,45,27,20,4,2,3
2,300,20.0,marginal,2,1213,1052,779,482,8.75,49,27,24,7,1,6
2,300,20.0,marginal,3,1288,1106,810,510,8.713381555153708,55,25,30,9,1,8
2,300,20.0,marginal,4,1251,1061,771,482,8.779453345900095,56,24,32,5,1,4
2,300,20.0,marginal,5,1231,1057,777,476,8.746452223273415,48,27,22,4,3,1
2,30,0.0,edlm,1,919,794,677,291,8.28337531486146,17,11,6,2,1,1
2,30,0.0,edlm,2,938,805,644,321,8.450931677018634,23,14,9,2,0,2
2,30,0.0,edlm,3,913,797,671,264,8.388958594730239,18,8,10,1,0,1
2,30,0.0,edlm,4,937,808,692,278,8.321782178217822,10,6,4,2,0,2
2,30,0.0,edlm,5,916,790,653,287,8.439240506329114,21,13,9,0,0,0
2,30,0.0,marginal,1,907,793,659,285,8.401008827238336,12,7,5,3,0,3
2,30,0.0,marginal,2,893,771,639,293,8.40337224383917,15,11,4,0,0,0
2,30,0.0,marginal,3,922,794,673,290,8.374055415617129,20,13,8,1,0,1
2,30,0.0,marginal,4,948,807,685,271,8.351920693928129,11,7,4,2,0,2
2,30,0.0,marginal,5,942,824,706,262,8.389563106796116,17,12,5,1,0,1
2,30,1000.0,edlm,1,1166,968,754,439,8.686983471074381,51,33,18,5,3,2
2,30,1000.0,edlm,2,1136,943,725,429,8.713679745493106,66,39,35,7,2,6
2,30,1000.0,edlm,3,1134,956,724,412,8.765690376569038,80,45,36,14,3,11
2,30,1000.0,edlm,4,1141,939,721,406,8.744408945686901,68,45,23,16,7,9
2,30,1000.0,edlm,5,1142,960,733,427,8.725,79,46,39,8,5,5
2,30,1000.0,marginal,1,1154,972,727,460,8.760288065843621,73,42,36,10,3,7
2,30,1000.0,marginal,2,1119,928,697,428,8.760775862068966,59,35,25,10,5,5
2,30,1000.0,marginal,3,1153,973,751,416,8.758478931140802,80,52,29,8,1,7
2,30,1000.0,marginal,4,1184,979,744,448,8.767109295199182,80,51,31,10,5,6
2,30,1000.0,marginal,5,1160,980,759,409,8.726530612244899,51,35,20,7,4,3
2,30,200.0,edlm,1,1167,970,751,435,8.684536082474226,49,32,17,5,3,2
2,30,200.0,edlm,2,1145,955,735,422,8.720418848167538,64,38,33,5,1,4
2,30,200.0,edlm,3,1130,959,728,411,8.7570385818561,79,46,35,11,1,10
2,30,200.0,edlm,4,1145,948,727,412,8.74367088607595,68,43,27,15,6,9
2,30,200.0,edlm,5,1140,955,731,409,8.747643979057592,78,47,35,4,2,2
2,30,200.0,marginal,1,1146,971,730,450,8.722966014418125,70,43,29,9,4,5
2,30,200.0,marginal,2,1124,939,705,423,8.745473908413205,56,32,25,9,5,5
2,30,200.0,marginal,3,1149,962,747,392,8.771309771309772,77,51,26,8,2,6
2,30,200.0,marginal,4,1183,980,742,449,8.762244897959183,77,47,32,11,5,7
2,30,200.0,marginal,5,1163,987,764,421,8.700101317122593,52,37,18,6,3,3
2,30,20.0,edlm,1,1145,979,772,415,8.5658835546476,23,15,8,2,1,1
2,30,20.0,edlm,2,1144,968,760,407,8.611570247933884,47,23,28,5,1,4
2,30,20.0,edlm,3,1146,992,768,388,8.661290322580646,37,21,16,5,1,4
2,30,20.0,edlm,4,1155,971,761,393,8.611740473738415,36,15,21,7,1,6
2,30,20.0,edlm,5,1146,966,757,370,8.667701863354038,42,22,21,3,3,0
2,30,20.0,marginal,1,1150,979,745,442,8.676200204290092,37,17,20,8,2,6
2,30,20.0,marginal,2,1122,952,729,399,8.652310924369749,39,21,19,4,2,2
2,30,20.0,marginal,3,1145,984,773,395,8.647357723577235,38,20,18,7,1,6
